trial_type,trial_index,time_elapsed,internal_node_id,sona_id,surveys_completed,rt,stimulus,response,section,key_press,age_years,country,primary_language,question_order,gender,education,relationship_status,living_arrangement,screen_time,s1_item01,s1_item02,s1_item03,s1_item04,s1_item05,s1_item06,s1_item07,s1_item08,s1_item09,s1_item10,s1_item11,s1_item12,s1_item13,s1_item14,s1_item15,scored_responses,correct,set,block,trial,set_size,load_condition,phase_type,key_answer,reversal_crit,counter,nrevs
html-keyboard-response,1787,1759442,0.0-1787.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1788,1760467,0.0-1788.0,9121,TRUE,522,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,31,5,high,main_task,0,15,6,
html-keyboard-response,1789,1760970,0.0-1789.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1790,1761926,0.0-1790.0,9121,TRUE,452,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,32,5,high,main_task,1,14,6,
html-keyboard-response,1791,1762429,0.0-1791.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1792,1763536,0.0-1792.0,9121,TRUE,603,5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,33,5,high,main_task,0,15,7,
html-keyboard-response,1793,1764039,0.0-1793.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1794,1765074,0.0-1794.0,9121,TRUE,531,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,34,5,high,main_task,0,15,7,
html-keyboard-response,1795,1765576,0.0-1795.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1796,1766567,0.0-1796.0,9121,TRUE,488,5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,35,5,high,main_task,0,15,8,
html-keyboard-response,1797,1767069,0.0-1797.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1798,1768195,0.0-1798.0,9121,TRUE,622,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,36,5,high,main_task,0,14,7,
html-keyboard-response,1799,1768698,0.0-1799.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1800,1769755,0.0-1800.0,9121,TRUE,554,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,37,5,high,main_task,0,14,8,
html-keyboard-response,1801,1770259,0.0-1801.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1802,1771431,0.0-1802.0,9121,TRUE,668,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,38,5,high,main_task,0,15,8,
html-keyboard-response,1803,1771934,0.0-1803.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1804,1772894,0.0-1804.0,9121,TRUE,456,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,39,5,high,main_task,0,16,8,
html-keyboard-response,1805,1773396,0.0-1805.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1806,1774458,0.0-1806.0,9121,TRUE,558,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,40,5,high,main_task,1,14,7,
html-keyboard-response,1807,1774961,0.0-1807.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1808,1776009,0.0-1808.0,9121,TRUE,544,5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,41,5,high,main_task,0,15,9,
html-keyboard-response,1809,1776512,0.0-1809.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1810,1777611,0.0-1810.0,9121,TRUE,596,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,42,5,high,main_task,0,16,9,
html-keyboard-response,1811,1778114,0.0-1811.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1812,1779146,0.0-1812.0,9121,TRUE,528,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,43,5,high,main_task,0,14,9,
html-keyboard-response,1813,1779649,0.0-1813.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1814,1780703,0.0-1814.0,9121,TRUE,551,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,44,5,high,main_task,1,14,8,
html-keyboard-response,1815,1781206,0.0-1815.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1816,1782749,0.0-1816.0,9121,TRUE,1040,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,45,5,high,main_task,0,15,9,
html-keyboard-response,1817,1783252,0.0-1817.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1818,1785682,0.0-1818.0,9121,TRUE,1927,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,46,5,high,main_task,1,14,9,
html-keyboard-response,1819,1786185,0.0-1819.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1820,1787302,0.0-1820.0,9121,TRUE,614,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,47,5,high,main_task,0,16,10,
html-keyboard-response,1821,1787805,0.0-1821.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1822,1789446,0.0-1822.0,9121,TRUE,1137,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,48,5,high,main_task,0,16,11,
html-keyboard-response,1823,1789949,0.0-1823.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1824,1792029,0.0-1824.0,9121,TRUE,1576,5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,49,5,high,main_task,0,15,10,
html-keyboard-response,1825,1792531,0.0-1825.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1826,1794216,0.0-1826.0,9121,TRUE,1181,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,50,5,high,main_task,0,14,10,
html-keyboard-response,1827,1794719,0.0-1827.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1828,1796349,0.0-1828.0,9121,TRUE,1127,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,51,5,high,main_task,0,15,10,
html-keyboard-response,1829,1796852,0.0-1829.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1830,1797877,0.0-1830.0,9121,TRUE,522,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,52,5,high,main_task,0,15,11,
html-keyboard-response,1831,1798380,0.0-1831.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1832,1799630,0.0-1832.0,9121,TRUE,747,5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,53,5,high,main_task,0,15,11,
html-keyboard-response,1833,1800132,0.0-1833.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1834,1801203,0.0-1834.0,9121,TRUE,567,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,54,5,high,main_task,1,14,10,
html-keyboard-response,1835,1801706,0.0-1835.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1836,1802833,0.0-1836.0,9121,TRUE,624,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,55,5,high,main_task,0,14,11,
html-keyboard-response,1837,1803336,0.0-1837.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1838,1804622,0.0-1838.0,9121,TRUE,782,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,56,5,high,main_task,1,14,11,
html-keyboard-response,1839,1805125,0.0-1839.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1840,1807163,0.0-1840.0,9121,TRUE,1535,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,57,5,high,main_task,0,16,12,
html-keyboard-response,1841,1807666,0.0-1841.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1842,1808769,0.0-1842.0,9121,TRUE,600,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,58,5,high,main_task,0,14,12,
html-keyboard-response,1843,1809272,0.0-1843.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1844,1810492,0.0-1844.0,9121,TRUE,717,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,59,5,high,main_task,0,16,13,
html-keyboard-response,1845,1810994,0.0-1845.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1846,1811979,0.0-1846.0,9121,TRUE,482,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,60,5,high,main_task,0,15,12,
html-keyboard-response,1847,1812482,0.0-1847.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1848,1813600,0.0-1848.0,9121,TRUE,614,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,61,5,high,main_task,1,14,12,
html-keyboard-response,1849,1814103,0.0-1849.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1850,1815131,0.0-1850.0,9121,TRUE,525,5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,62,5,high,main_task,0,15,12,
html-keyboard-response,1851,1815633,0.0-1851.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1852,1816683,0.0-1852.0,9121,TRUE,546,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,63,5,high,main_task,0,15,13,
html-keyboard-response,1853,1817186,0.0-1853.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1854,1818132,0.0-1854.0,9121,TRUE,443,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,64,5,high,main_task,0,14,13,
html-keyboard-response,1855,1818634,0.0-1855.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1856,1819595,0.0-1856.0,9121,TRUE,457,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,65,5,high,main_task,0,14,14,
html-keyboard-response,1857,1820097,0.0-1857.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1858,1821033,0.0-1858.0,9121,TRUE,433,5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,66,5,high,main_task,0,15,13,
html-keyboard-response,1859,1821534,0.0-1859.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1860,1822457,0.0-1860.0,9121,TRUE,419,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,67,5,high,main_task,0,15,14,
html-keyboard-response,1861,1822960,0.0-1861.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1862,1823910,0.0-1862.0,9121,TRUE,446,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,68,5,high,main_task,0,16,14,
html-keyboard-response,1863,1824412,0.0-1863.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1864,1825334,0.0-1864.0,9121,TRUE,418,5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,69,5,high,main_task,0,15,14,
html-keyboard-response,1865,1825835,0.0-1865.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1866,1826897,0.0-1866.0,9121,TRUE,558,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,70,5,high,main_task,1,14,13,
html-keyboard-response,1867,1827400,0.0-1867.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1868,1828463,0.0-1868.0,9121,TRUE,559,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,71,5,high,main_task,1,14,14,
html-keyboard-response,1869,1828966,0.0-1869.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1870,1830273,0.0-1870.0,9121,TRUE,804,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,16,19,72,5,high,main_task,1,Infinity,0,
html-keyboard-response,1871,1830776,0.0-1871.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1872,1831760,0.0-1872.0,9121,TRUE,481,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,73,5,high,main_task,0,15,15,
html-keyboard-response,1873,1832263,0.0-1873.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1874,1833320,0.0-1874.0,9121,TRUE,553,5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,74,5,high,main_task,0,15,15,
html-keyboard-response,1875,1833823,0.0-1875.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1876,1835381,0.0-1876.0,9121,TRUE,1054,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,16,19,75,5,high,main_task,0,16,15,
html-keyboard-response,1877,1836283,0.0-1877.0,9121,TRUE,901,"<div class=""center""><p>End of block - you earned 73 points!</p>    <br><p>You have a 1 minute break before the next block begins, but you can press space to continue now.</p></div>",,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1878,1837356,0.0-1878.0,9121,TRUE,1071,"<div class='exp'><p>Block 18 of 21. <br><br> Take some time to identify the images below:</p><table class='center'><tr><td><img class=""disp"" src=""static/img/images21/image1.jpg""></td><td><img class=""disp"" src=""static/img/images21/image2.jpg""></td><td><img class=""disp"" src=""static/img/images21/image3.jpg""></td></tr><tr><td><img class=""disp"" src=""static/img/images21/image4.jpg""></td><td><img class=""disp"" src=""static/img/images21/image5.jpg""></td><td><img class=""disp"" src=""static/img/images21/image6.jpg""></td></tr></table></div><p class=""continue"">[Press SPACE to continue]</p>",,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1879,1837859,0.0-1879.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1880,1838768,0.0-1880.0,9121,TRUE,406,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,21,20,1,6,high,main_task,1,12,0,
html-keyboard-response,1881,1839271,0.0-1881.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1882,1840059,0.0-1882.0,9121,TRUE,284,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,21,20,2,6,high,main_task,2,16,0,
html-keyboard-response,1883,1840562,0.0-1883.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1884,1841423,0.0-1884.0,9121,TRUE,358,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,21,20,3,6,high,main_task,0,12,1,
html-keyboard-response,1885,1841926,0.0-1885.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1886,1842745,0.0-1886.0,9121,TRUE,316,4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,21,20,4,6,high,main_task,2,15,0,
html-keyboard-response,1887,1843248,0.0-1887.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1888,1844212,0.0-1888.0,9121,TRUE,460,5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,21,20,5,6,high,main_task,0,17,1,
html-keyboard-response,1889,1844715,0.0-1889.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1890,1845646,0.0-1890.0,9121,TRUE,428,6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,21,20,6,6,high,main_task,1,13,0,
html-keyboard-response,1891,1846149,0.0-1891.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1892,1847142,0.0-1892.0,9121,TRUE,490,6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,21,20,7,6,high,main_task,1,13,0,
html-keyboard-response,1893,1847645,0.0-1893.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1894,1848870,0.0-1894.0,9121,TRUE,721,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,21,20,8,6,high,main_task,0,12,2,
html-keyboard-response,1895,1849373,0.0-1895.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1896,1850386,0.0-1896.0,9121,TRUE,509,5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,21,20,9,6,high,main_task,0,17,2,
html-keyboard-response,1897,1850889,0.0-1897.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1898,1851649,0.0-1898.0,9121,TRUE,257,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,21,20,10,6,high,main_task,1,12,1,
html-keyboard-response,1899,1852152,0.0-1899.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1900,1853219,0.0-1900.0,9121,TRUE,564,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,21,20,11,6,high,main_task,2,15,0,
html-keyboard-response,1901,1853722,0.0-1901.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1902,1854914,0.0-1902.0,9121,TRUE,689,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,21,20,12,6,high,main_task,2,16,0,
html-keyboard-response,1903,1855417,0.0-1903.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1904,1857187,0.0-1904.0,9121,TRUE,1267,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,21,20,13,6,high,main_task,2,15,0,
html-keyboard-response,1905,1857690,0.0-1905.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1906,1858848,0.0-1906.0,9121,TRUE,654,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,21,20,14,6,high,main_task,0,12,3,
html-keyboard-response,1907,1859351,0.0-1907.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1908,1860495,0.0-1908.0,9121,TRUE,641,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,21,20,15,6,high,main_task,1,13,1,
html-keyboard-response,1909,1860998,0.0-1909.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1910,1863493,0.0-1910.0,9121,TRUE,1993,5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,21,20,16,6,high,main_task,0,17,3,
html-keyboard-response,1911,1863996,0.0-1911.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1912,1865447,0.0-1912.0,9121,TRUE,948,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,21,20,17,6,high,main_task,2,16,1,
html-keyboard-response,1913,1865950,0.0-1913.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1914,1867603,0.0-1914.0,9121,TRUE,1149,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,21,20,18,6,high,main_task,1,12,2,
html-keyboard-response,1915,1868106,0.0-1915.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1916,1869014,0.0-1916.0,9121,TRUE,406,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,21,20,19,6,high,main_task,1,13,2,
html-keyboard-response,1917,1869516,0.0-1917.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1918,1870787,0.0-1918.0,9121,TRUE,769,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,21,20,20,6,high,main_task,2,16,2,
html-keyboard-response,1919,1871289,0.0-1919.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1920,1872587,0.0-1920.0,9121,TRUE,796,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,21,20,21,6,high,main_task,1,12,3,
html-keyboard-response,1921,1873089,0.0-1921.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1922,1874955,0.0-1922.0,9121,TRUE,1364,5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,21,20,22,6,high,main_task,0,17,4,
html-keyboard-response,1923,1875457,0.0-1923.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1924,1876409,0.0-1924.0,9121,TRUE,450,4,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,21,20,23,6,high,main_task,2,15,1,
html-keyboard-response,1925,1876910,0.0-1925.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1926,1878216,0.0-1926.0,9121,TRUE,804,5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,21,20,24,6,high,main_task,0,17,5,
html-keyboard-response,1927,1878717,0.0-1927.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1928,1879815,0.0-1928.0,9121,TRUE,595,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,21,20,25,6,high,main_task,0,12,0,
html-keyboard-response,1929,1880318,0.0-1929.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
